submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-15,CT,637572,0,9556,0,140230,3575074,0.0,0.039224362908292246
2022-01-15,OH,2357990,61625,30922,0,427502,11655397,0.0052872501897618758,0.036678458914784287
2022-01-15,AL,1057988,12519,16734,0,192585,4876250,0.00256734170725455,0.039494488592668547
2022-01-15,KY,992559,17653,12614,0,153571,4449052,0.0039678115697456447,0.034517690510248028
2022-01-15,MA,1426283,0,20939,0,312607,6850553,0.0,0.04563237449589836
2022-01-15,MO,1181478,24159,16614,6,210510,6104910,0.0039573064959188588,0.03448208081691622
2022-01-15,CA,6789403,0,76940,0,1399015,39283497,0.0,0.035613300923795048
2022-01-15,GA,2113319,0,31928,0,329281,10403847,0.0,0.031649927185588178
2022-01-15,AR,675790,11596,9430,17,139252,2999370,0.0038661452238303376,0.046427083020767694
2022-01-15,IN,1425877,0,20226,0,179023,6665703,0.0,0.026857332227373468
2022-01-15,KS,621273,0,7162,0,133652,2910652,0.0,0.045918234127611271
2022-01-15,LA,996623,0,15137,0,218674,4664362,0.0,0.046881867230716655
2022-01-15,MN,1138246,0,11111,0,139732,5563378,0.0,0.025116395111027867
2022-01-15,MS,634628,0,10625,0,130332,2984418,0.0,0.043670826271654979
2022-01-15,NY,4432912,24816,61203,94,958958,19572319,0.0012679131175002819,0.048995624892482083
2022-01-15,NC,2045693,34391,19903,0,361787,10264876,0.0033503570817611434,0.0352451408083254
2022-01-15,MI,1984056,0,30709,0,308196,9965265,0.0,0.030927025021411873
2022-01-15,PA,2425456,27640,38611,185,420886,12791530,0.0021608048450810812,0.032903491607337042
2022-01-15,ME,160857,38,1658,0,16501,1335492,2.8453933082339692e-05,0.012355746047149665
2022-01-15,AZ,1588155,28961,25171,139,227580,7050299,0.0041077690463907982,0.032279482047498975
2022-01-15,ID,340857,1446,4274,4,27393,1717750,0.000841798864794062,0.015947023722893319
2022-01-15,NE,383915,0,3540,0,54763,1914571,0.0,0.028603274571692563
2022-01-15,NV,572769,0,8627,0,78619,2972382,0.0,0.026449830472664686
2022-01-15,OK,811389,0,11740,0,134730,3932870,0.0,0.034257425239074775
2022-01-15,FL,5088652,58306,63453,4,1007961,20901636,0.0027895424071110991,0.0482240241864321
2022-01-15,NM,398939,0,6145,0,48896,2092454,0.0,0.023367777738483139
2022-01-15,SC,1175769,23749,14967,59,233480,5020806,0.0047301170369856947,0.046502493822704959
2022-01-15,WI,1297612,0,11649,0,208488,5790716,0.0,0.036003837867372532
2022-01-15,PR,407107,14076,3493,25,223919,3318447,0.0042417432009611723,0.067477045738563848
2022-01-15,WV,382958,6025,5516,0,64087,1817305,0.0033153488269718071,0.035264856477036054
2022-01-15,RI,302109,0,3175,0,62860,1057231,0.0,0.059457204716849961
2022-01-15,WY,126468,0,1588,0,13394,581024,0.0,0.023052404031503
2022-01-15,NH,235898,0,2079,0,37231,1348124,0.0,0.027616895775166083
2022-01-15,VT,77375,0,465,0,18111,624313,0.0,0.029009487228361414
2022-01-15,DC,121871,0,1255,0,27585,692683,0.0,0.039823411286259373
2022-01-15,AK,172329,0,955,0,20746,737068,0.0,0.02814665675351528
2022-01-15,ND,194478,3025,2047,1,28439,756717,0.0039975314417411,0.037582081544355418
2022-01-15,SD,203137,0,2559,0,28724,870638,0.0,0.032991897895566238
2022-01-15,DE,225094,3672,2424,35,44887,957248,0.0038359965233669855,0.046891714581801164
2022-01-15,MT,212078,0,2945,0,18883,1050649,0.0,0.017972700683101587
2022-01-14,TX,5402259,67358,75783,133,914769,28260856,0.0023834380671271952,0.032368764767776316
2022-01-14,HI,155839,3555,1106,3,52585,1422094,0.0024998347507267453,0.036977161847247794
2022-01-14,IA,645410,17551,8201,0,81267,3139508,0.0055903663886188535,0.025885266099019338
2022-01-14,MD,891802,9880,12608,59,165414,6018848,0.001641510136158946,0.027482667779614969
2022-01-14,NJ,1962198,25668,29959,106,446100,8878503,0.0028910279131515752,0.050244956835628712
2022-01-14,TN,1618093,27009,21479,228,240864,6709356,0.0040255726481051232,0.035899719734651135
2022-01-14,WA,1041456,19585,10196,53,217894,7404107,0.0026451535613950476,0.029428802149941917
2022-01-14,OR,513391,8659,5883,13,92128,4129803,0.0020967101820595318,0.022308085882062654
2022-01-14,UT,750334,11128,3951,8,113342,3096848,0.0035933310256105562,0.036599148553626136
2022-01-14,CO,1103720,15473,10616,36,189321,5610349,0.0027579389446182405,0.033744959538167765
2022-01-14,IL,2589640,29639,32532,199,408631,12770631,0.0023208720070292533,0.031997714130178843
2022-01-14,VA,1368271,21942,15809,6,308200,8454463,0.0025953156338847307,0.036454118966515084
2022-01-14,CT,637572,10048,9556,151,140230,3575074,0.0028105711937710938,0.039224362908292246
2022-01-14,OH,2307691,52412,30922,487,365877,11655397,0.0044968009240697682,0.031391208725022407
2022-01-14,AL,1047895,15913,16734,0,185897,4876250,0.0032633683670853625,0.038122942835170467
2022-01-14,KY,978955,16048,12614,5,142336,4449052,0.0036070605603171191,0.031992433444248347
2022-01-14,MA,1426283,16476,20939,70,312607,6850553,0.0024050613140282253,0.04563237449589836
2022-01-14,MO,1161362,12259,16609,23,186351,6104910,0.0020080558108145738,0.030524774320997362
2022-01-14,CA,6789403,119264,76940,136,1399015,39283497,0.0030359822599296594,0.035613300923795048
2022-01-14,GA,2113319,25098,31928,68,329281,10403847,0.0024123768832817324,0.031649927185588178
2022-01-14,AR,664194,13987,9413,31,131811,2999370,0.00466331262898542,0.043946228708028688
2022-01-14,IN,1425877,15856,20226,108,179023,6665703,0.0023787438474231451,0.026857332227373468
2022-01-14,KS,621273,26378,7162,25,133652,2910652,0.0090625742960683715,0.045918234127611271
2022-01-14,LA,996623,18672,15137,12,218674,4664362,0.0040031198264628689,0.046881867230716655
2022-01-14,MN,1138246,13439,11111,33,139732,5563378,0.0024156187122284338,0.025116395111027867
2022-01-14,MS,634628,13422,10625,23,130332,2984418,0.0044973592841217281,0.043670826271654979
2022-01-14,NY,4408096,27587,61109,88,969894,19572319,0.0014094906178465617,0.049554373194101324
2022-01-14,NC,2011302,40990,19903,58,349977,10264876,0.0039932289488932944,0.034094615463450315
2022-01-14,MI,1984056,28844,30709,81,308196,9965265,0.0028944538855715327,0.030927025021411873
2022-01-14,PA,2401681,30646,38426,304,420669,12791530,0.0023958040984933,0.032886527256708147
2022-01-14,ME,160834,1596,1658,18,16463,1335492,0.0011950651894582671,0.012327292114067325
2022-01-14,AZ,1563193,23267,25068,78,208165,7050299,0.0033001437244009084,0.029525698129965836
2022-01-14,ID,339690,4176,4270,8,25947,1717750,0.0024310871779944696,0.015105224858099257
2022-01-14,NE,383915,0,3540,0,54763,1914571,0.0,0.028603274571692563
2022-01-14,NV,572769,7620,8627,21,78619,2972382,0.0025636005062606355,0.026449830472664686
2022-01-14,OK,811389,19415,11740,0,134730,3932870,0.0049365984637173366,0.034257425239074775
2022-01-14,FL,5041424,58626,63449,10,1001308,20901636,0.0028048522134822367,0.047905723743347173
2022-01-14,NM,398939,5203,6145,36,48896,2092454,0.0024865540652267626,0.023367777738483139
2022-01-14,SC,1155955,24151,14916,39,224760,5020806,0.00481018386290966,0.044765720882264722
